x1,y1,t
84.45549,47.2622,674.3215565796211
84.46859,47.25245,674.347158218126
84.48048,47.24192,674.3727598566308
84.48932,47.22939,674.3983614951356
84.49329,47.21582,674.4239631336405
84.48987,47.20067,674.4495647721453
84.48298,47.18549,674.4751664106502
84.46856,47.17025,674.5007680491551
84.45338,47.16009,674.52636968766
84.43664,47.16041,674.5519713261648
84.42381,47.16774,674.5775729646697
84.42029,47.19181,674.6031746031746
84.42869,47.2235,674.6287762416795
84.46107,47.27051,674.6543778801843
84.50747,47.32922,674.6799795186892
84.58403,47.41312,674.705581157194
84.66957,47.51311,674.7311827956988
84.77649,47.65142,674.7567844342037
84.88192,47.80011,674.7823860727086
84.98448,47.96893,674.8079877112135
85.07749,48.13594,674.8335893497183
85.15281,48.29961,674.8591909882232
85.21624,48.45834,674.8847926267281
85.25464,48.60669,674.910394265233
85.27523,48.73857,674.9359959037378
85.26845,48.8452,674.9615975422427
85.2514,48.93249,674.9871991807476
85.21682,48.98687,675.0128008192523
85.18259,49.0273,675.0384024577572
85.14923,49.03253,675.0640040962621
85.11965,49.03059,675.089605734767
85.10262,49.00469,675.1152073732718
85.0912,48.97786,675.1408090117767
85.0891,48.94947,675.1664106502816
85.09166,48.92259,675.1920122887865
85.1057,48.89943,675.2176139272913
85.12618,48.87744,675.2432155657962
85.16464,48.85873,675.2688172043011
85.20513,48.842,675.2944188428058
85.25009,48.8296,675.3200204813107
85.29039,48.82329,675.3456221198156
85.31809,48.83339,675.3712237583205
85.33673,48.85282,675.3968253968253
85.33364,48.89463,675.4224270353302
85.3253,48.93489,675.4480286738351
85.30693,48.97219,675.47363031234
85.28971,48.99872,675.4992319508448
85.27504,49.00134,675.5248335893497
85.26057,48.99746,675.5504352278546
85.2466,48.97719,675.5760368663593
85.23017,48.95649,675.6016385048642
85.20639,48.93448,675.6272401433691
85.18186,48.91327,675.652841781874
85.15568,48.89378,675.6784434203788
85.13003,48.87359,675.7040450588837
85.10568,48.85171,675.7296466973886
85.08366,48.82948,675.7552483358935
85.0664,48.80652,675.7808499743983
85.05409,48.78168,675.8064516129032
85.05765,48.7508,675.8320532514081
85.0687,48.71988,675.857654889913
85.09512,48.6889,675.8832565284177
85.11851,48.6563,675.9088581669226
85.1354,48.62023,675.9344598054275
85.14211,48.57693,675.9600614439323
85.12551,48.51705,675.9856630824372
85.10223,48.45003,676.0112647209421
85.06168,48.36453,676.036866359447
85.01828,48.2749,676.0624679979518
84.96636,48.17291,676.0880696364567
84.91301,48.06855,676.1136712749616
84.85655,47.95908,676.1392729134665
84.7992,47.84462,676.1648745519713
84.73981,47.71872,676.1904761904761
84.68397,47.59331,676.216077828981
84.63791,47.46928,676.2416794674858
84.59885,47.35356,676.2672811059907
84.58186,47.26408,676.2928827444956
84.57207,47.18622,676.3184843830005
84.58037,47.13755,676.3440860215053
84.59265,47.09556,676.3696876600102
84.6133,47.06764,676.3952892985151
84.63697,47.04254,676.42089093702
84.66949,47.02572,676.4464925755248
84.70114,47.01319,676.4720942140297
84.73081,47.01043,676.4976958525345
84.7537,47.00863,676.5232974910393
84.75765,47.0095,676.5488991295442
84.75296,47.00615,676.5745007680491
84.72208,46.99003,676.600102406554
84.68727,46.96751,676.6257040450588
84.64282,46.92932,676.6513056835637
84.60025,46.89122,676.6769073220686
84.56248,46.85335,676.7025089605735
84.52991,46.82343,676.7281105990783
84.5077,46.80933,676.7537122375832
84.48913,46.79859,676.779313876088
84.48041,46.79698,676.8049155145928
84.4755,46.79506,676.8305171530977
84.48065,46.7923,676.8561187916026
84.48726,46.79255,676.8817204301075
84.49677,46.79874,676.9073220686123
84.50537,46.81406,676.9329237071172
84.51197,46.84966,676.9585253456221
84.51787,46.89156,676.984126984127
84.52085,46.95977,677.0097286226318
84.5223,47.02626,677.0353302611367
84.51856,47.08687,677.0609318996416
84.51277,47.13548,677.0865335381463
84.50202,47.15498,677.1121351766512
84.49073,47.16651,677.1377368151561
84.47811,47.15798,677.163338453661
84.46724,47.14974,677.1889400921658
84.4614,47.14237,677.2145417306707
84.45866,47.13921,677.2401433691756
84.46476,47.14806,677.2657450076805
84.47287,47.16014,677.2913466461853
84.48607,47.18037,677.3169482846902
84.49875,47.20126,677.3425499231951
84.50946,47.22463,677.3681515616998
84.51681,47.24569,677.3937532002047
84.5134,47.25935,677.4193548387096
84.50624,47.26772,677.4449564772145
84.48616,47.25789,677.4705581157193
84.46345,47.24356,677.4961597542242
84.42807,47.20754,677.5217613927291
84.39187,47.17097,677.547363031234
84.3514,47.13152,677.5729646697388
84.3154,47.09625,677.5985663082437
84.2951,47.07553,677.6241679467486
84.28061,47.0555,677.6497695852535
84.28795,47.03807,677.6753712237582
84.30006,47.0197,677.7009728622631
84.32662,46.99845,677.726574500768
84.35439,46.9795,677.7521761392728
84.3874,46.97058,677.7777777777777
84.41756,46.96576,677.8033794162826
84.43689,46.97655,677.8289810547875
84.45339,46.98718,677.8545826932923
84.45809,46.99718,677.8801843317972
84.46141,47.00321,677.9057859703021
84.46045,46.99688,677.931387608807
84.45855,46.98979,677.9569892473118
84.45433,46.98087,677.9825908858166
84.44917,46.97414,678.0081925243215
84.4409,46.97449,678.0337941628263
84.43239,46.97633,678.0593958013312
84.42309,46.98273,678.0849974398361
84.41423,46.98997,678.110599078341
84.40725,47.00079,678.1362007168458
84.40103,47.01308,678.1618023553507
84.39857,47.0326,678.1874039938556
84.39591,47.05354,678.2130056323605
84.39189,47.08437,678.2386072708653
84.38621,47.11346,678.2642089093702
84.3764,47.13824,678.289810547875
84.36668,47.15977,678.3154121863798
84.35725,47.17222,678.3410138248847
84.34917,47.18274,678.3666154633896
84.3458,47.18657,678.3922171018945
84.34358,47.1905,678.4178187403993
84.34584,47.19485,678.4434203789042
84.34919,47.20064,678.4690220174091
84.35881,47.2146,678.494623655914
84.3705,47.23158,678.5202252944188
84.38903,47.25847,678.5458269329237
84.41049,47.28999,678.5714285714286
84.44675,47.34479,678.5970302099333
84.48672,47.40726,678.6226318484382
84.55162,47.52113,678.6482334869431
84.61749,47.64593,678.673835125448
84.68675,47.80836,678.6994367639528
84.75211,47.97457,678.7250384024577
84.8014,48.15632,678.7506400409626
84.84525,48.33345,678.7762416794675
84.86361,48.48887,678.8018433179723
84.87626,48.6316,678.8274449564772
84.86926,48.7306,678.8530465949821
84.86011,48.81995,678.8786482334868
84.84359,48.87636,678.9042498719917
84.82746,48.92824,678.9298515104966
84.81317,48.95811,678.9554531490015
84.80083,48.98494,678.9810547875063
84.80219,48.99038,679.0066564260112
84.80966,48.99053,679.0322580645161
84.83859,48.97209,679.057859703021
84.86993,48.95281,679.0834613415258
84.91226,48.9297,679.1090629800307
84.95214,48.91044,679.1346646185356
84.98036,48.90951,679.1602662570403
85.00755,48.91085,679.1858678955452
85.0274,48.92855,679.2114695340501
85.04909,48.94502,679.237071172555
85.08224,48.9538,679.2626728110598
85.11868,48.95967,679.2882744495647
85.17881,48.94468,679.3138760880696
85.24011,48.92812,679.3394777265745
85.30543,48.9062,679.3650793650793
85.36625,48.88685,679.3906810035842
85.40761,48.87853,679.4162826420891
85.44106,48.87227,679.441884280594
85.43202,48.87696,679.4674859190987
85.41455,48.88197,679.4930875576036
85.35794,48.88848,679.5186891961085
85.29869,48.89262,679.5442908346133
85.22972,48.88805,679.5698924731182
85.16236,48.88089,679.5954941116231
85.10724,48.85402,679.621095750128
85.05577,48.82475,679.6466973886328
85.02963,48.7789,679.6722990271377
85.00573,48.7316,679.6979006656426
84.99219,48.67763,679.7235023041475
84.97651,48.62368,679.7491039426523
84.95152,48.56983,679.7747055811571
84.92273,48.51676,679.800307219662
84.8766,48.46727,679.8259088581668
84.82758,48.41636,679.8515104966717
84.76366,48.35817,679.8771121351766
84.70026,48.29566,679.9027137736815
84.63909,48.21445,679.9283154121863
84.58184,48.12936,679.9539170506912
84.54563,48.02336,679.9795186891961
84.51439,47.91744,680.005120327701
84.51498,47.81209,680.0307219662058
84.51702,47.70744,680.0563236047107
84.54297,47.61432,680.0819252432156
84.56965,47.52406,680.1075268817203
84.60205,47.45595,680.1331285202252
84.63467,47.38841,680.1587301587301
84.67054,47.32923,680.184331797235
84.70652,47.27024,680.2099334357398
84.74382,47.21355,680.2355350742447
84.78056,47.15771,680.2611367127496
84.81347,47.10784,680.2867383512545
84.84512,47.05946,680.3123399897593
84.86535,47.02475,680.3379416282642
84.88436,46.9911,680.363543266769
84.88151,46.97611,680.3891449052738
84.87588,46.96251,680.4147465437787
84.85286,46.95746,680.4403481822836
84.82918,46.9522,680.4659498207885
84.80099,46.94547,680.4915514592933
84.77305,46.93947,680.5171530977982
84.74674,46.93828,680.5427547363031
84.7203,46.93843,680.568356374808
84.69325,46.94525,680.5939580133128
84.66549,46.95177,680.6195596518177
84.6321,46.9559,680.6451612903226
84.59886,46.95937,680.6707629288273
84.56697,46.95699,680.6963645673322
84.53584,46.95459,680.7219662058371
84.52114,46.95188,680.747567844342
84.51126,46.94959,680.7731694828468
84.5283,46.94963,680.7987711213517
84.5466,46.94964,680.8243727598566
84.58579,46.94921,680.8499743983615
84.62477,46.94888,680.8755760368663
84.65862,46.95095,680.9011776753712
84.68967,46.9542,680.9267793138761
84.69741,46.96733,680.9523809523808
84.70413,46.98117,680.9779825908857
84.69538,47.00563,681.0035842293906
84.68683,47.03012,681.0291858678955
84.68329,47.05562,681.0547875064003
84.68069,47.08074,681.0803891449052
84.7029,47.09582,681.1059907834101
84.72602,47.11011,681.131592421915
84.7686,47.10758,681.1571940604198
84.81095,47.10411,681.1827956989247
84.8482,47.0794,681.2083973374296
84.88315,47.0522,681.2339989759345
84.90196,47.00731,681.2596006144393
84.92006,46.96111,681.2852022529441
84.93165,46.90304,681.310803891449
84.94297,46.84502,681.3364055299538
84.94956,46.78809,681.3620071684587
84.95598,46.73134,681.3876088069636
84.94859,46.68869,681.4132104454685
84.93951,46.64835,681.4388120839733
84.91345,46.63118,681.4644137224782
84.88666,46.61553,681.4900153609831
84.85384,46.61274,681.515616999488
84.82197,46.61006,681.5412186379928
84.80061,46.60862,681.5668202764977
84.77964,46.60731,681.5924219150025
84.77216,46.61007,681.6180235535073
84.76497,46.61345,681.6436251920122
84.76413,46.62979,681.6692268305171
84.7634,46.64634,681.694828469022
84.76687,46.67042,681.7204301075268
84.77049,46.69363,681.7460317460317
84.77549,46.70873,681.7716333845366
84.78007,46.72234,681.7972350230415
84.78201,46.72623,681.8228366615463
84.7835,46.72948,681.8484383000512
84.7809,46.72679,681.874039938556
84.7778,46.72395,681.8996415770608
84.76764,46.71898,681.9252432155657
84.75712,46.71442,681.9508448540706
84.7369,46.72072,681.9764464925755
84.71637,46.72793,682.0020481310803
84.68911,46.75425,682.0276497695852
84.66185,46.78072,682.0532514080901
84.6342,46.81165,682.078853046595
84.60656,46.84258,682.1044546850998
84.58257,46.86485,682.1300563236047
84.55971,46.88577,682.1556579621096
84.54498,46.89741,682.1812596006143
84.53112,46.90879,682.2068612391192
84.52608,46.91747,682.2324628776241
84.52193,46.92588,682.258064516129
84.53441,46.9291,682.2836661546338
84.54689,46.93233,682.3092677931387
84.57295,46.92301,682.3348694316436
84.59842,46.91343,682.3604710701485
84.61385,46.90049,682.3860727086533
84.62788,46.88872,682.4116743471582
84.62677,46.88949,682.4372759856631
84.62563,46.89028,682.4628776241678
84.61934,46.89694,682.4884792626727
84.61322,46.90294,682.5140809011776
84.61011,46.8963,682.5396825396825
84.607,46.88966,682.5652841781873
84.61365,46.86718,682.5908858166922
84.62055,46.8443,682.6164874551971
84.63499,46.81107,682.642089093702
84.6497,46.77747,682.6676907322068
84.65548,46.74538,682.6932923707117
84.65966,46.71512,682.7188940092166
84.65004,46.70432,682.7444956477214
84.64043,46.69353,682.7700972862262
84.62794,46.69682,682.7956989247311
84.61543,46.70024,682.821300563236
84.61385,46.70553,682.8469022017408
84.61332,46.71074,682.8725038402457
84.64258,46.70412,682.8981054787506
84.67185,46.69749,682.9237071172555
84.73265,46.67517,682.9493087557603
84.79357,46.65279,682.9749103942652
84.85753,46.63885,683.0005120327701
84.91887,46.62751,683.026113671275
84.94898,46.64457,683.0517153097798
84.9791,46.66162,683.0773169482846
84.97673,46.69484,683.1029185867895
84.97334,46.72797,683.1285202252943
84.94874,46.75393,683.1541218637992
84.9241,46.77982,683.1797235023041
84.89282,46.79467,683.205325140809
84.86155,46.80952,683.2309267793138
84.83025,46.81477,683.2565284178187
84.79912,46.81984,683.2821300563236
84.77207,46.82337,683.3077316948285
84.74523,46.82736,683.3333333333333
84.72473,46.84511,683.3589349718382
84.70463,46.86373,683.384536610343
84.6938,46.90234,683.4101382488478
84.68298,46.94095,683.4357398873527
84.67763,46.99806,683.4613415258576
84.67261,47.05617,683.4869431643625
84.67181,47.11762,683.5125448028673
84.67101,47.17906,683.5381464413722
84.68415,47.25016,683.5637480798771
84.69771,47.32155,683.589349718382
84.74632,47.42008,683.6149513568868
84.7969,47.52014,683.6405529953917
84.88176,47.65527,683.6661546338966
84.96793,47.79175,683.6917562724013
85.05523,47.94198,683.7173579109062
85.14257,48.09279,683.7429595494111
85.20481,48.22915,683.768561187916
85.26451,48.36366,683.7941628264208
85.28219,48.4516,683.8197644649257
85.29987,48.53954,683.8453661034306
85.29157,48.59905,683.8709677419355
85.2831,48.65837,683.8965693804403
85.27183,48.71147,683.9221710189452
85.26102,48.7635,683.9477726574501
85.26562,48.80144,683.9733742959548
85.27021,48.83937,683.9989759344597
85.28471,48.86829,684.0245775729646
85.30013,48.89636,684.0501792114695
85.30542,48.91646,684.0757808499743
85.30983,48.93586,684.1013824884792
85.29702,48.9514,684.1269841269841
85.28386,48.96686,684.152585765489
85.2638,48.98165,684.1781874039938
85.24344,48.99642,684.2037890424987
85.22048,49.0123,684.2293906810036
85.19729,49.02829,684.2549923195083
85.17635,49.04346,684.2805939580132
85.15541,49.05862,684.3061955965181
85.1379,49.07656,684.331797235023
85.12052,49.09459,684.3573988735278
85.11247,49.11676,684.3830005120327
85.10479,49.1391,684.4086021505376
85.09801,49.16365,684.4342037890425
85.09132,49.1884,684.4598054275473
85.06495,49.20748,684.4854070660522
85.03764,49.22629,684.5110087045571
84.99095,49.24045,684.5366103430619
84.94243,49.25418,684.5622119815667
84.89945,49.2657,684.5878136200716
84.85702,49.27701,684.6134152585765
84.83402,49.28614,684.6390168970813
84.81224,49.29501,684.6646185355862
84.80802,49.29717,684.6902201740911
84.8038,49.29933,684.715821812596
84.82308,49.28549,684.7414234511008
84.8425,49.27154,684.7670250896057
84.88252,49.23901,684.7926267281106
84.92361,49.20549,684.8182283666155
84.95889,49.16247,684.8438300051203
84.99383,49.11892,684.8694316436251
85.00085,49.07645,684.89503328213
85.0075,49.03399,684.9206349206348
84.99557,48.99211,684.9462365591397
84.9826,48.95026,684.9718381976446
84.96326,48.90613,684.9974398361495
84.94316,48.86172,685.0230414746543
84.92373,48.82017,685.0486431131592
84.90432,48.77873,685.0742447516641
84.88397,48.73528,685.099846390169
84.8635,48.69159,685.1254480286738
84.84235,48.64807,685.1510496671787
84.82115,48.60455,685.1766513056835
84.79556,48.56474,685.2022529441883
84.76991,48.52499,685.2278545826932
84.7254,48.48534,685.2534562211981
84.67926,48.44571,685.279057859703
84.60126,48.39938,685.3046594982078
84.52114,48.35262,685.3302611367127
84.41782,48.29007,685.3558627752176
84.31396,48.22715,685.3814644137225
84.21367,48.15395,685.4070660522273
84.11357,48.08019,685.4326676907322
84.0415,48.01499,685.458269329237
83.97187,47.95055,685.4838709677418
83.93544,47.90843,685.5094726062467
83.90132,47.86787,685.5350742447516
83.89446,47.85074,685.5606758832565
83.8885,47.8344,685.5862775217613
83.90443,47.83308,685.6118791602662
83.92118,47.83234,685.6374807987711
83.9501,47.83711,685.663082437276
83.98109,47.84282,685.6886840757808
84.00491,47.85057,685.7142857142857
84.02833,47.85844,685.7398873527906
84.04427,47.8715,685.7654889912953
84.05958,47.88501,685.7910906298002
84.07347,47.90229,685.8166922683051
84.0872,47.91998,685.84229390681
84.09991,47.92994,685.8678955453148
84.11256,47.93948,685.8934971838197
84.12742,47.93584,685.9190988223246
84.14241,47.93151,685.9447004608295
84.16021,47.92106,685.9703020993343
84.17824,47.9101,685.9959037378392
84.19734,47.90244,686.0215053763441
84.21663,47.89539,686.0471070148488
84.23705,47.8982,686.0727086533537
84.25759,47.90213,686.0983102918586
84.27394,47.91526,686.1239119303635
84.28975,47.92961,686.1495135688683
84.2903,47.94915,686.1751152073732
84.28791,47.96971,686.2007168458781
84.27262,47.98739,686.226318484383
84.25608,48.0048,686.2519201228878
84.23853,48.018,686.2775217613927
84.22086,48.03068,686.3031233998976
84.20772,48.03767,686.3287250384025
84.19497,48.04417,686.3543266769072
84.1853,48.04329,686.3799283154121
84.176,48.04155,686.405529953917
84.16722,48.03359,686.4311315924218
84.15856,48.02433,686.4567332309267
84.15345,48.01772,686.4823348694316
84.14909,48.01166,686.5079365079365
84.1571,48.0224,686.5335381464413
84.16635,48.03481,686.5591397849462
84.18455,48.05793,686.5847414234511
84.20328,48.08167,686.610343061956
84.21857,48.0971,686.6359447004608
84.23327,48.11111,686.6615463389656
84.23875,48.1091,686.6871479774705
84.24271,48.10444,686.7127496159753
84.24184,48.09262,686.7383512544802
84.24066,48.08035,686.7639528929851
84.23879,48.06657,686.78955453149
84.23683,48.05256,686.8151561699948
84.23486,48.03859,686.8407578084997
84.2329,48.02462,686.8663594470046
84.23095,48.01073,686.8919610855095
84.229,47.99686,686.9175627240143
84.22708,47.98317,686.9431643625192
84.22516,47.96951,686.968766001024
84.22325,47.95592,686.9943676395288
84.22134,47.94233,687.0199692780337
84.21979,47.9296,687.0455709165386
84.21833,47.91706,687.0711725550435
84.21958,47.91129,687.0967741935483
84.22114,47.90625,687.1223758320532
84.22789,47.91233,687.1479774705581
84.23521,47.91961,687.173579109063
84.24601,47.9337,687.1991807475678
84.25796,47.95006,687.2247823860727
84.2677,47.96387,687.2503840245776
84.27675,47.97689,687.2759856630823
84.28024,47.98195,687.3015873015872
84.28303,47.98599,687.3271889400921
84.28387,47.98631,687.352790578597
84.28437,47.98597,687.3783922171018
84.28554,47.98013,687.4039938556067
84.28691,47.97269,687.4295954941116
84.28986,47.95232,687.4551971326165
84.29297,47.9306,687.4807987711213
84.29237,47.89583,687.5064004096262
84.29132,47.85944,687.5320020481311
84.27513,47.81383,687.5576036866358
84.25525,47.76598,687.5832053251407
84.21933,47.71808,687.6088069636456
84.18017,47.67018,687.6344086021505
84.14446,47.6299,687.6600102406553
84.1096,47.59148,687.6856118791602
84.09181,47.56659,687.7112135176651
84.07866,47.54537,687.73681515617
84.07258,47.53667,687.7624167946748
84.06849,47.53149,687.7880184331797
84.06095,47.53446,687.8136200716846
84.05297,47.53849,687.8392217101893
84.04355,47.53985,687.8648233486942
84.03381,47.54059,687.8904249871991
84.02782,47.52882,687.916026625704
84.0229,47.51353,687.9416282642088
84.02235,47.48911,687.9672299027137
84.0227,47.46281,687.9928315412186
84.01939,47.44032,688.0184331797235
84.01511,47.41882,688.0440348182283
83.9989,47.40574,688.0696364567332
83.97978,47.39472,688.0952380952381
83.95578,47.3852,688.120839733743
83.93055,47.37606,688.1464413722478
83.91834,47.36491,688.1720430107526
83.90952,47.35323,688.1976446492575
83.91598,47.34634,688.2232462877623
83.92563,47.34045,688.2488479262672
83.93548,47.35234,688.2744495647721
83.94538,47.36778,688.300051203277
83.95044,47.39838,688.3256528417818
83.95421,47.43307,688.3512544802867
83.95224,47.46319,688.3768561187916
83.94839,47.49179,688.4024577572965
83.93473,47.50716,688.4280593958013
83.91789,47.51823,688.4536610343062
83.89653,47.52657,688.479262672811
83.87383,47.53409,688.5048643113158
83.86103,47.54361,688.5304659498207
83.84979,47.55344,688.5560675883256
83.84818,47.56219,688.5816692268305
83.84838,47.57074,688.6072708653353
83.85168,47.57874,688.6328725038402
83.85627,47.58653,688.6584741423451
83.86135,47.59419,688.68407578085
83.8666,47.60181,688.7096774193548
83.87106,47.60915,688.7352790578597
83.87535,47.61642,688.7608806963646
83.87697,47.62521,688.7864823348693
83.87761,47.63456,688.8120839733742
83.87216,47.6464,688.8376856118791
83.86436,47.6592,688.863287250384
83.85454,47.67024,688.8888888888888
83.84423,47.68084,688.9144905273937
83.84208,47.68389,688.9400921658986
83.84164,47.68537,688.9656938044035
83.85019,47.68159,688.9912954429083
83.86115,47.67641,689.0168970814132
83.87486,47.67387,689.0424987199181
83.8894,47.67212,689.0681003584228
83.90305,47.6772,689.0937019969277
83.91641,47.68457,689.1193036354326
83.92838,47.69632,689.1449052739375
83.93986,47.7096,689.1705069124423
83.94849,47.72113,689.1961085509472
83.95636,47.73219,689.2217101894521
83.96121,47.73915,689.247311827957
83.96511,47.74482,689.2729134664618
83.96688,47.74739,689.2985151049667
83.96794,47.74892,689.3241167434716
83.96834,47.7495,689.3497183819763
83.96846,47.74968,689.3753200204812
83.96849,47.74972,689.4009216589861
83.96849,47.74972,689.426523297491
83.96849,47.74972,689.4521249359958
83.96849,47.74972,689.4777265745007
83.96849,47.74972,689.5033282130056
83.96849,47.74972,689.5289298515105
83.96849,47.74972,689.5545314900153
83.96849,47.74972,689.5801331285202
83.96812,47.74997,689.6057347670251
83.9676,47.75033,689.6313364055299
83.96476,47.75283,689.6569380440347
83.96104,47.75615,689.6825396825396
83.95303,47.76629,689.7081413210445
83.94321,47.77932,689.7337429595493
83.93414,47.80073,689.7593445980542
83.92531,47.82471,689.7849462365591
83.92271,47.84959,689.810547875064
83.92242,47.87481,689.8361495135688
83.92535,47.89371,689.8617511520737
83.92991,47.90946,689.8873527905786
83.93344,47.91699,689.9129544290835
83.93661,47.9216,689.9385560675883
83.94262,47.92413,689.9641577060931
83.9497,47.92588,689.989759344598
83.96556,47.92893,690.0153609831028
83.98525,47.93256,690.0409626216077
84.00972,47.93707,690.0665642601126
84.03634,47.94197,690.0921658986175
84.05191,47.94484,690.1177675371223
84.06437,47.94714,690.1433691756272
84.06368,47.94701,690.1689708141321
84.05931,47.94621,690.194572452637
84.04979,47.94445,690.2201740911418
84.03825,47.94233,690.2457757296467
84.02627,47.94012,690.2713773681515
84.01411,47.93788,690.2969790066563
84.00174,47.93591,690.3225806451612
83.98927,47.93409,690.3481822836661
83.97991,47.93478,690.373783922171
83.97152,47.93625,690.3993855606758
83.96704,47.94155,690.4249871991807
83.9644,47.94863,690.4505888376856
83.96388,47.95334,690.4761904761905
83.96396,47.95737,690.5017921146953
83.96322,47.95246,690.5273937532002
83.96223,47.94487,690.552995391705
83.96367,47.93284,690.5785970302098
83.9661,47.91897,690.6041986687147
83.9687,47.90979,690.6298003072196
83.97136,47.90265,690.6554019457245
83.96835,47.90259,690.6810035842293
83.96288,47.9056,690.7066052227342
83.95558,47.91039,690.7322068612391
83.94745,47.916,690.757808499744
83.94256,47.91936,690.7834101382488
83.93934,47.92158,690.8090117767537
83.94081,47.92057,690.8346134152586
83.9439,47.91844,690.8602150537633
83.951,47.91355,690.8858166922682
83.95947,47.90772,690.9114183307731
83.96854,47.90147,690.937019969278
83.9779,47.89502,690.9626216077828
83.98551,47.8903,690.9882232462877
83.99236,47.88631,691.0138248847926
84.00004,47.8847,691.0394265232975
84.00818,47.8844,691.0650281618023
84.01517,47.88948,691.0906298003072
84.02151,47.89756,691.1162314388121
84.02508,47.90463,691.1418330773168
84.0274,47.91126,691.1674347158217
84.03087,47.91016,691.1930363543266
84.03494,47.90509,691.2186379928315
84.0393,47.9013,691.2442396313363
84.04383,47.89818,691.2698412698412
84.04339,47.8999,691.2954429083461
84.03972,47.90478,691.321044546851
84.03285,47.90479,691.3466461853558
84.02438,47.90233,691.3722478238607
84.02106,47.89361,691.3978494623656
84.02052,47.88151,691.4234511008704
84.02431,47.87155,691.4490527393752
84.02993,47.86249,691.4746543778801
84.034,47.8574,691.500256016385
84.03724,47.85441,691.5258576548898
84.0387,47.85314,691.5514592933947
84.03921,47.85279,691.5770609318996
84.0394,47.85266,691.6026625704045
84.0394,47.85266,691.6282642089093
84.0394,47.85266,691.6538658474142
84.0394,47.85266,691.6794674859191
84.0394,47.85266,691.705069124424
84.0394,47.85266,691.7306707629288
84.03963,47.853,691.7562724014336
84.03999,47.85352,691.7818740399385
84.04198,47.85641,691.8074756784433
84.04475,47.86043,691.8330773169482
84.05093,47.86941,691.8586789554531
84.05877,47.88078,691.884280593958
84.0682,47.89448,691.9098822324628
84.07851,47.90944,691.9354838709677
84.08451,47.91815,691.9610855094726
84.08866,47.92418,691.9866871479775
84.08906,47.92475,692.0122887864823
84.08636,47.92083,692.0378904249872
84.0819,47.91437,692.063492063492
84.07653,47.90657,692.0890937019968
84.07059,47.89863,692.1146953405017
84.06431,47.89061,692.1402969790066
84.05615,47.88415,692.1658986175115
84.04681,47.87868,692.1915002560163
84.0356,47.87707,692.2171018945212
84.02361,47.87705,692.2427035330261
84.01509,47.87753,692.268305171531
84.0082,47.87823,692.2939068100358
84.00851,47.87576,692.3195084485407
84.01321,47.87135,692.3451100870456
84.02013,47.8661,692.3707117255503
84.02819,47.86042,692.3963133640552
84.03342,47.85678,692.4219150025601
84.03698,47.85432,692.447516641065
84.03867,47.85316,692.4731182795698
84.03917,47.85282,692.4987199180747
84.0394,47.85266,692.5243215565796
84.0394,47.85266,692.5499231950845
84.03962,47.85299,692.5755248335893
84.03997,47.85349,692.6011264720942
84.04174,47.85606,692.6267281105991
84.04448,47.86004,692.6523297491038
84.05025,47.86842,692.6779313876087
84.05819,47.87995,692.7035330261136
84.06724,47.89308,692.7291346646185
84.07701,47.90727,692.7547363031233
84.08295,47.91589,692.7803379416282
84.08657,47.92114,692.8059395801331
84.08608,47.92044,692.831541218638
84.08246,47.91518,692.8571428571428
84.0771,47.90739,692.8827444956477
84.07037,47.89762,692.9083461341526
84.06419,47.88865,692.9339477726573
84.05838,47.88022,692.9595494111622
84.05432,47.87433,692.9851510496671
84.052,47.87096,693.010752688172
84.05302,47.87243,693.0363543266768
84.05648,47.87745,693.0619559651817
84.05959,47.88198,693.0875576036866
84.0625,47.88619,693.1131592421915
84.06154,47.8848,693.1387608806963
84.05807,47.87976,693.1643625192012
84.05334,47.8729,693.1899641577061
84.04747,47.86438,693.2155657962109
84.0436,47.85876,693.2411674347157
84.04111,47.85515,693.2667690732206
84.04011,47.85369,693.2923707117255
84.04011,47.85369,693.3179723502303
84.0416,47.85586,693.3435739887352
84.04413,47.85952,693.3691756272401
84.04861,47.86609,693.394777265745
84.05427,47.87439,693.4203789042498
84.05905,47.88186,693.4459805427547
84.06325,47.88875,693.4715821812596
84.06435,47.89248,693.4971838197645
84.06325,47.89393,693.5227854582693
84.06242,47.89774,693.5483870967741
84.06177,47.90303,693.573988735279
84.06437,47.91439,693.5995903737838
84.06873,47.92905,693.6251920122887
84.07477,47.94656,693.6507936507936
84.08179,47.96573,693.6763952892985
84.08919,47.98567,693.7019969278033
84.09686,48.00615,693.7275985663082
84.10437,48.02621,693.7532002048131
84.11178,48.04601,693.778801843318
84.1193,48.06609,693.8044034818228
84.12689,48.08637,693.8300051203277
84.13442,48.10649,693.8556067588326
84.1419,48.12647,693.8812083973373
84.14943,48.14658,693.9068100358422
84.157,48.16679,693.9324116743471
84.16461,48.18713,693.958013312852
84.17226,48.20757,693.9836149513568
84.18019,48.2282,694.0092165898617
84.18827,48.24893,694.0348182283666
84.19955,48.27383,694.0604198668715
84.21292,48.30146,694.0860215053763
84.23688,48.34336,694.1116231438812
84.26874,48.3959,694.137224782386
84.3134,48.4655,694.1628264208908
84.36545,48.54494,694.1884280593957
84.4223,48.6344,694.2140296979006
84.4834,48.73273,694.2396313364055
84.53343,48.82422,694.2652329749103
84.57367,48.90969,694.2908346134152
84.59761,48.97621,694.3164362519201
84.6092,49.02837,694.342037890425
